Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J25 Surprise 3,1,"Naiad of Hidden Coves",{2}{U},1016,402,614,1016,402,614,0.3956692913385827,55.2642838196582,60.73599792501136,1.8239047017843857,C,20.14676616915423,20.85342019543974
J25 Surprise 3,1,"Brineborn Cutthroat",{1}{U},1032,394,638,1032,394,638,0.3817829457364341,43.34068830983711,48.78698859808664,1.8154334294165086,D,19.870558375634516,20.559561128526646
J25 Surprise 3,1,"Stinging Lionfish",{1}{U},975,378,597,975,378,597,0.38769230769230767,52.31779064435038,57.7768951700715,1.8197015085737043,C,19.780423280423282,20.46398659966499
J25 Surprise 3,1,"Opt",{U},1056,378,678,1056,378,678,0.35795454545454547,16.13702701716889,21.725578731545244,1.8628505714587842,E,19.928571428571427,19.93952802359882
J25 Surprise 3,1,"Supreme Will",{2}{U},996,367,629,996,367,629,0.3684738955823293,23.87247786994689,29.388379283308442,1.8386338044538497,D,20.69209809264305,20.200317965023846
J25 Surprise 3,1,"Wind Strider",{4}{U},784,298,486,784,298,486,0.38010204081632654,68.67261861641222,74.11015565208868,1.8125123452254863,B,21.533557046979865,21.52880658436214
J25 Surprise 4,1,"Venser, Shaper Savant",{2}{U}{U},1196,561,635,1196,561,635,0.4690635451505017,62.73908115535493,68.07220369890287,1.7777075145159786,C,19.89661319073084,21.29763779527559
J25 Surprise 4,1,"Spectral Sailor",{U},1155,527,628,1155,527,628,0.4562770562770563,46.83773311981618,52.08975125170251,1.7506727106287776,C,19.464895635673624,20.345541401273884
J25 Surprise 4,1,"Fading Hope",{U},1245,527,718,1245,527,718,0.42329317269076305,52.19999545374444,57.616218251017955,1.8054075990911718,C,19.893738140417458,20.643454038997213
J25 Surprise 4,1,"Stinging Lionfish",{1}{U},1152,484,668,1152,484,668,0.4201388888888889,51.1608192469926,56.52211647633332,1.7870990764469061,C,19.623966942148762,20.54191616766467
J25 Surprise 4,1,"Brineborn Cutthroat",{1}{U},1105,453,652,1105,453,652,0.4099547511312217,38.9722978220599,44.289487143296824,1.7723964404123085,D,19.777041942604857,20.780674846625768
J25 Surprise 4,1,"Wavebreak Hippocamp",{2}{U},1094,444,650,1094,444,650,0.40585009140767825,41.399576215002554,46.74431341546123,1.7815790668195577,D,20.24774774774775,20.584615384615386
J25 Surprise 4,1,"Vexing Gull",{2}{U},971,405,566,971,405,566,0.41709577754891863,68.15999998836709,73.33626279960029,1.7254209370777323,B,20.409876543209876,21.392226148409893
J25 Surprise 4,1,"Soul Read",{3}{U},1057,403,654,1057,403,654,0.3812677388836329,27.262737572224378,32.61922382082639,1.785495416200671,D,21.136476426799007,20.40519877675841
J25 Surprise 4,1,"Wind Strider",{4}{U},878,381,497,878,381,497,0.43394077448747154,64.21827950274192,69.37894299348714,1.7202211635817384,C,20.863517060367453,21.75452716297787
J25 Surprise 4,1,"Aven Reedstalker",{3}{U},880,367,513,880,367,513,0.41704545454545455,60.507659208492946,65.62457040199784,1.7056370645016325,C,20.743869209809265,21.871345029239766
J25 Too Many,2,"Brothers Yamazaki",{2}{R},1028,491,537,1661,793,868,0.477423239012643,79.00605784516605,84.23655748665568,1.7434998804965423,B,18.488020176544765,19.33294930875576
J25 Too Many,1,"Battle-Rattle Shaman",{3}{R},1031,468,563,1031,468,563,0.4539282250242483,60.377119609235734,65.77957924571712,1.800819878827126,C,18.67948717948718,19.364120781527532
J25 Too Many,1,"Fiendish Duo",{4}{R}{R},724,455,269,724,455,269,0.6284530386740331,96.69529265081373,102.07691811535244,1.793875154846238,A,19.327472527472526,20.87360594795539
J25 Too Many,1,"Mogg Flunkies",{1}{R},1001,443,558,1001,443,558,0.44255744255744256,47.77157816235757,53.12049076902766,1.7829708688900308,C,19.03160270880361,19.586021505376344
J25 Too Many,1,"Furious Reprisal",{3}{R},921,440,481,921,440,481,0.4777415852334419,69.18523313547739,74.68360013863219,1.832789001051597,B,19.477272727272727,19.881496881496883
J25 Too Many,1,"Goblin Surprise",{2}{R},909,438,471,909,438,471,0.48184818481848185,52.96462032092562,58.28586029952683,1.773746659533737,C,18.700913242009133,20.45859872611465
J25 Too Many,1,"Weaselback Redcap",{R},970,436,534,970,436,534,0.44948453608247424,54.10404074410116,59.4454417942099,1.780467016702912,C,18.738532110091743,19.38576779026217
J25 Too Many,1,"Reckless Impulse",{1}{R},1036,430,606,1036,430,606,0.41505791505791506,16.48311147866123,21.989200772865,1.8353630980679245,E,19.58139534883721,18.752475247524753
J25 Too Many,1,"Twinferno",{1}{R},864,415,449,864,415,449,0.48032407407407407,54.20956434199677,59.60953047681012,1.7999887116044526,C,19.18313253012048,19.741648106904233
J25 Too Many,1,"Pigment Storm",{3}{R}{R},817,408,409,817,408,409,0.49938800489596086,81.06125006551899,86.4354086825894,1.7913862056901353,B,19.735294117647058,20.469437652811735
J25 Too Many,1,"Krenko's Command",{1}{R},844,384,460,844,384,460,0.4549763033175355,53.00853376687054,58.367610660113115,1.7863589644141902,C,19.528645833333332,20.434782608695652
J25 Treasures 1,1,"Evereth, Viceroy of Plunder",{2}{B},1182,606,576,1182,606,576,0.5126903553299492,99.42915487958466,104.47444124267352,1.68176212102962,A,20.96039603960396,19.92534722222222
J25 Treasures 1,1,"Grim Bounty",{2}{B}{B},1082,538,544,1082,538,544,0.49722735674676527,67.72805440237005,73.06443698500219,1.778794194210712,B,22.07806691449814,21.452205882352942
J25 Treasures 1,1,"Shambling Ghast",{B},1084,517,567,1084,517,567,0.4769372693726937,53.02598490327214,58.43554207118666,1.8031857226381738,C,21.46615087040619,21.20458553791887
J25 Treasures 1,1,"Ruthless Knave",{2}{B},1128,509,619,1128,509,619,0.4512411347517731,48.59622848465675,53.929250156349575,1.7776738905642764,C,21.823182711198427,20.575121163166397
J25 Treasures 1,1,"Reassembling Skeleton",{1}{B},1153,493,660,1153,493,660,0.42758022549869906,63.55734883608709,68.75130699584659,1.7313193865865018,C,21.86004056795132,20.618181818181817
J25 Treasures 1,1,"Dire Fleet Hoarder",{1}{B},1096,480,616,1096,480,616,0.43795620437956206,47.33259185251558,52.698875654412646,1.7887612672990234,C,21.7875,21.045454545454547
J25 Treasures 1,1,"Deadly Dispute",{1}{B},1064,479,585,1064,479,585,0.450187969924812,17.944770417681866,23.26788802051428,1.7743725342774719,E,22.02087682672234,20.586324786324788
J25 Treasures 1,1,"Fake Your Own Death",{1}{B},758,435,323,758,435,323,0.5738786279683378,50.99995318630218,56.2915662597193,1.7638710244723736,C,21.46896551724138,21.57894736842105
J25 Treasures 1,1,"Ruthless Technomancer",{3}{B},1046,423,623,1046,423,623,0.4043977055449331,41.018009447490456,46.49615534025921,1.8260486309229171,D,22.94562647754137,20.91171749598716
J25 Treasures 1,1,"Undercity Scrounger",{2}{B},999,421,578,999,421,578,0.4214214214214214,39.19634944571821,44.74480603956802,1.8494855312832685,D,23.033254156769598,21.453287197231834
J25 Treasures 1,1,"Bastion of Remembrance",{2}{B},872,408,464,872,408,464,0.46788990825688076,60.52794981555428,65.90141648074389,1.791155555063203,C,22.747549019607842,21.34051724137931
J25 Treasures 1,1,"Pitiless Plunderer",{3}{B},912,392,520,912,392,520,0.4298245614035088,47.69051678780333,53.11134724419105,1.8069434854625719,C,23.2984693877551,21.7
J25 Treasures 2,1,"Evereth, Viceroy of Plunder",{2}{B},1162,570,592,1162,570,592,0.4905335628227194,102.77000260955673,107.83647519641575,1.6888241956196735,A,20.510526315789473,19.56587837837838
J25 Treasures 2,1,"Vault of Whispers",no cost,1153,512,641,1153,512,641,0.4440589765828274,30.834949820747887,36.16803492272121,1.777695033991108,D,21.00390625,19.889235569422777
J25 Treasures 2,1,"Shambling Ghast",{B},1059,502,557,1059,502,557,0.4740321057601511,38.6062589286102,44.06863624767146,1.820792439687087,D,20.689243027888445,20.082585278276483
J25 Treasures 2,1,"Ruthless Knave",{2}{B},1116,497,619,1116,497,619,0.4453405017921147,44.89337101463707,50.22979988911891,1.7788096248272807,D,21.22334004024145,20.12439418416801
J25 Treasures 2,1,"Deadly Dispute",{1}{B},997,472,525,997,472,525,0.47342026078234706,10.137140982319568,15.710546176266382,1.8578017313156046,E,21.421610169491526,20.15047619047619
J25 Treasures 2,1,"Dire Fleet Hoarder",{1}{B},980,465,515,980,465,515,0.4744897959183674,37.20558884671812,42.63816882017317,1.8108599911516832,D,21.344086021505376,20.679611650485437
J25 Treasures 2,1,"Contract Killing",{3}{B}{B},868,463,405,868,463,405,0.533410138248848,75.08198040679362,80.55235647955365,1.8234586909200108,B,22.064794816414686,21.933333333333334
J25 Treasures 2,1,"Reassembling Skeleton",{1}{B},1066,456,610,1066,456,610,0.4277673545966229,70.67265819027597,75.90837402788182,1.7452386125352848,B,21.592105263157894,20.037704918032787
J25 Treasures 2,1,"Fake Your Own Death",{1}{B},744,444,300,744,444,300,0.5967741935483871,59.25954027349027,64.77744129712566,1.8393003412117952,C,21.11036036036036,20.986666666666668
J25 Treasures 2,1,"Undercity Scrounger",{2}{B},956,426,530,956,426,530,0.4456066945606695,45.48250928542501,50.94518747068358,1.8208927284195218,C,22.338028169014084,20.90566037735849
J25 Treasures 2,1,"Powerstone Fracture",{1}{B},854,394,460,854,394,460,0.4613583138173302,45.355280861634675,50.902195543211874,1.8489715605257324,C,22.446700507614214,20.930434782608696
J25 Treasures 2,1,"Pitiless Plunderer",{3}{B},865,388,477,865,388,477,0.4485549132947977,46.40740231838079,52.05348819685385,1.8820286261576873,C,22.4020618556701,20.92243186582809
J25 Treasures 2,1,"Dusk Mangler",{5}{B}{B},567,328,239,567,328,239,0.5784832451499118,81.16437656342352,86.67951035325287,1.8383779299431156,B,23.088414634146343,23.246861924686193
J25 Vampires 1,1,"Urge to Feed",{B}{B},1172,698,474,1172,698,474,0.5955631399317406,65.44795710119465,70.86729474084444,1.8064458798832645,C,21.98567335243553,22.4831223628692
J25 Vampires 1,1,"Bleed Dry",{2}{B}{B},1155,681,474,1155,681,474,0.5896103896103896,72.96612199332571,78.4735018695386,1.8357932920709596,B,22.312775330396477,22.81645569620253
J25 Vampires 1,1,"Vampire of the Dire Moon",{B},1115,676,439,1115,676,439,0.6062780269058295,66.20125731251352,71.75915527865243,1.8526326553796364,C,21.73076923076923,22.954441913439634
J25 Vampires 1,1,"Scourge of the Undercity",{1}{B},1143,663,480,1143,663,480,0.5800524934383202,55.62678454241839,61.15828033917137,1.8438319322509933,C,21.81447963800905,22.48125
J25 Vampires 1,1,"Skymarch Bloodletter",{2}{B},1108,644,464,1108,644,464,0.5812274368231047,74.96175327540229,80.4181795345139,1.8188087530372032,B,21.66614906832298,22.489224137931036
J25 Vampires 1,1,"Bloodtithe Collector",{4}{B},1034,633,401,1034,633,401,0.6121856866537717,85.94010784613842,91.37544211987075,1.8117780912441124,B,22.175355450236967,23.336658354114714
J25 Vampires 1,1,"Gift of Fangs",{B},1076,627,449,1076,627,449,0.5827137546468402,51.70683018316691,57.20471444487467,1.8326280872359209,C,21.440191387559807,22.138084632516705
J25 Vampires 1,1,"Blood Burglar",{1}{B},1088,620,468,1088,620,468,0.5698529411764706,58.30624371303765,63.696870954785624,1.7968757472493244,C,21.748387096774195,22.594017094017094
J25 Vampires 1,1,"Nazar, the Velvet Fang",{3}{B},1064,592,472,1064,592,472,0.556390977443609,60.04877425655742,65.51111749729004,1.820781080244207,C,22.10810810810811,22.300847457627118
J25 Vampires 1,1,"Blood Fountain",{B},1083,565,518,1083,565,518,0.5216989843028624,40.01269081431913,45.462245241127846,1.8165181422695722,D,22.594690265486726,21.484555984555985
J25 Vampires 1,1,"Gluttonous Guest",{2}{B},1038,559,479,1038,559,479,0.5385356454720617,45.5959004524316,51.00143709168155,1.8018455464166512,C,22.559928443649373,22.68893528183716
J25 Vampires 2,1,"Bleed Dry",{2}{B}{B},1107,713,394,1107,713,394,0.6440831074977417,67.44886166608819,73.03547218681396,1.8622035069085894,B,21.842917251051894,22.03045685279188
J25 Vampires 2,1,"Vampire of the Dire Moon",{B},1125,709,416,1125,709,416,0.6302222222222222,67.08895734435903,72.60755293917204,1.8395318649376673,C,21.249647390691113,21.764423076923077
J25 Vampires 2,1,"Urge to Feed",{B}{B},1129,698,431,1129,698,431,0.6182462356067316,65.04003964664074,70.63546667013254,1.8651423411639354,C,21.62893982808023,21.392111368909514
J25 Vampires 2,1,"Scourge of the Undercity",{1}{B},1117,690,427,1117,690,427,0.6177260519247986,56.84588104752987,62.57261440535228,1.9089111192741361,C,21.615942028985508,21.69086651053864
J25 Vampires 2,1,"Bloodthirsty Aerialist",{1}{B}{B},1024,675,349,1024,675,349,0.6591796875,78.54426659234346,83.94642225240281,1.8007185533531158,B,20.765925925925927,21.702005730659025
J25 Vampires 2,1,"Creeping Bloodsucker",{1}{B},1036,668,368,1036,668,368,0.6447876447876448,67.57442548785217,73.08443632648545,1.8366702795444243,B,20.5748502994012,21.184782608695652
J25 Vampires 2,1,"Nazar, the Velvet Fang",{3}{B},1053,631,422,1053,631,422,0.5992402659069326,52.63664510101396,58.06392942837857,1.809094775788204,C,21.76703645007924,21.502369668246445
J25 Vampires 2,1,"Sanctum Seeker",{2}{B}{B},969,598,371,969,598,371,0.6171310629514963,83.74794619845129,89.19509934472454,1.8157177154244175,B,21.399665551839465,21.60377358490566
J25 Vampires 2,1,"Alchemist's Gift",{B},854,592,262,854,592,262,0.6932084309133489,82.78074704676621,88.40588494959772,1.8750459676105042,B,21.763513513513512,22.362595419847327
J25 Vampires 2,1,"Gluttonous Guest",{2}{B},1011,576,435,1011,576,435,0.56973293768546,46.63153062637637,52.17542698673518,1.8479654534529384,C,22.336805555555557,21.46206896551724
J25 Vampires 2,1,"Blood Fountain",{B},1050,572,478,1050,572,478,0.5447619047619048,39.50345367555809,45.1060577205508,1.8675346816642378,D,22.28146853146853,20.460251046025103
J25 Vampires 2,1,"Crossway Troublemakers",{5}{B},741,483,258,741,483,258,0.6518218623481782,77.29451355958884,82.83264536243242,1.8460439342811916,B,23.867494824016564,23.294573643410853
J25 Vampires 3,1,"Scourge of the Undercity",{1}{B},1119,726,393,1119,726,393,0.6487935656836461,63.025196809932694,68.59211256191632,1.8556385839945435,C,20.147382920110193,21.353689567430024
J25 Vampires 3,1,"Go for the Throat",{1}{B},1116,702,414,1116,702,414,0.6290322580645161,68.46644848881051,74.08388051451666,1.8724773419020495,B,20.56125356125356,21.070048309178745
J25 Vampires 3,1,"Skymarch Bloodletter",{2}{B},1073,685,388,1073,685,388,0.6383970177073626,71.1473279478237,76.66594276640193,1.8395382728594076,B,20.067153284671534,20.7319587628866
J25 Vampires 3,1,"Thirsting Bloodlord",{2}{B}{B},1059,681,378,1059,681,378,0.6430594900849859,70.40520642146629,75.87078645497286,1.8218600111688583,B,19.951541850220263,20.761904761904763
J25 Vampires 3,1,"Gift of Fangs",{B},1090,676,414,1090,676,414,0.6201834862385321,66.23636934351052,71.68604614116363,1.8165589325510387,C,20.27810650887574,21.219806763285025
J25 Vampires 3,1,"Vicious Conquistador",{B},1087,668,419,1087,668,419,0.6145354185832567,58.16840410128756,63.72787191051364,1.8531559364086956,C,19.510479041916167,21.17422434367542
J25 Vampires 3,1,"Creeping Bloodsucker",{1}{B},1046,662,384,1046,662,384,0.6328871892925431,75.265216232835,80.66908471268762,1.8012894932842063,B,19.73716012084592,21.041666666666668
J25 Vampires 3,1,"Bleed Dry",{2}{B}{B},1067,633,434,1067,633,434,0.5932521087160263,59.68921507115507,65.2173822438,1.8427223908816457,C,21.028436018957347,21.235023041474655
J25 Vampires 3,1,"Nazar, the Velvet Fang",{3}{B},1023,604,419,1023,604,419,0.5904203323558163,69.0898192278402,74.53776429319954,1.815981688453116,B,20.379139072847682,20.630071599045348
J25 Vampires 3,1,"Gluttonous Guest",{2}{B},1011,574,437,1011,574,437,0.5677546983184966,52.353925363564564,57.75695137446321,1.8010086702995494,C,21.11672473867596,21.2929061784897
J25 Vampires 3,1,"Blood Fountain",{B},995,559,436,995,559,436,0.5618090452261306,44.37030851498571,49.79525869960564,1.8083167282066426,D,21.057245080500895,19.85091743119266
J25 Vampires 3,1,"Necropolis Regent",{3}{B}{B}{B},773,556,217,773,556,217,0.7192755498059509,107.69170434276263,113.09945717812667,1.8025842784546808,A,20.922661870503596,22.258064516129032
J25 Vampires 4,1,"Bleed Dry",{2}{B}{B},1205,774,431,1205,774,431,0.6423236514522822,70.60509733800886,76.33840458012968,1.911102414040273,B,23.26485788113695,22.765661252900234
J25 Vampires 4,1,"Vampire Nighthawk",{1}{B}{B},1135,756,379,1135,756,379,0.6660792951541851,100.47933734652474,106.19049421161188,1.9037189550290434,A,23.154761904761905,22.91029023746702
J25 Vampires 4,1,"Moment of Craving",{1}{B},1192,752,440,1192,752,440,0.6308724832214765,60.33207236709384,65.93437400432,1.8674338790753873,C,23.31781914893617,22.797727272727272
J25 Vampires 4,1,"Vampire of the Dire Moon",{B},1144,744,400,1144,744,400,0.6503496503496503,67.14269655557534,72.76653952399161,1.8746143228054233,C,22.9502688172043,23.06
J25 Vampires 4,1,"Scourge of the Undercity",{1}{B},1204,723,481,1204,723,481,0.6004983388704319,46.50132766022349,52.196453172995376,1.8983751709239631,C,22.95850622406639,22.14137214137214
J25 Vampires 4,1,"Blood Burglar",{1}{B},1092,670,422,1092,670,422,0.6135531135531136,62.310536607931105,67.91169346381133,1.8670522852934093,C,22.791044776119403,22.83175355450237
J25 Vampires 4,1,"Nazar, the Velvet Fang",{3}{B},1085,659,426,1085,659,426,0.6073732718894009,55.04087455057654,60.72476685743153,1.8946307689516642,C,23.352048558421853,22.098591549295776
J25 Vampires 4,1,"Exsanguinate",{X}{B}{B},1024,654,370,1024,654,370,0.638671875,61.762197841532924,67.33097409821482,1.856258752227301,C,23.53058103975535,23.0
J25 Vampires 4,1,"Rodolf Duskbringer",{5}{B},866,635,231,866,635,231,0.733256351039261,118.19355186463885,123.91377024925382,1.9067394615383213,S,24.248818897637797,24.554112554112553
J25 Vampires 4,1,"Epicure of Blood",{4}{B},1005,625,380,1005,625,380,0.6218905472636815,71.32313943286275,76.80884544302708,1.8285686700547799,B,23.6,22.955263157894738
J25 Vampires 4,1,"Blood Fountain",{B},1076,619,457,1076,619,457,0.5752788104089219,54.10110251711006,59.687612967627686,1.8621701501725438,C,23.67366720516963,21.288840262582056
J25 Vampires 4,1,"Gluttonous Guest",{2}{B},1076,618,458,1076,618,458,0.5743494423791822,46.941479510121695,52.60741953511783,1.8886466749987105,C,23.75566343042071,22.08296943231441
J25 Warriors 1,1,"Gornog, the Red Reaper",{2}{R},1112,664,448,1112,664,448,0.5971223021582733,85.03202821061872,90.28455626669762,1.7508426853596317,B,17.876506024096386,20.323660714285715
J25 Warriors 1,1,"Soul Sear",{2}{R},1050,577,473,1050,577,473,0.5495238095238095,57.726512301136445,63.29621218794874,1.8565666289374323,C,19.499133448873483,20.443974630021142
J25 Warriors 1,1,"Goma Fada Vanguard",{1}{R},980,520,460,980,520,460,0.5306122448979592,56.98306877036738,62.34643849321236,1.787789907614993,C,19.03846153846154,20.121739130434783
